date,value
2020-01-01,-1.761249762244442
2020-04-01,-9.64313912534998
2020-07-01,-4.904495110315293
2020-10-01,-0.3953753767062628
2021-01-01,-0.6650859104509508
2021-04-01,8.211426824084404
2021-07-01,2.265264956865279
2021-10-01,1.6739498278533993
2022-01-01,0.9464453929856628
2022-04-01,1.2119943807115905
2022-07-01,1.238642793678692
2022-10-01,0.3360173267367341
2023-01-01,2.1198868172423593
2023-04-01,1.396386444802132
2023-07-01,0.8992995734792075
2023-10-01,0.5700324696979033
2024-01-01,-0.9435102902465282
2024-04-01,-0.6655902021799446
2024-07-01,0.7175758800935752
2024-10-01,1.3449858295103043
